,0,1,2,3,4,5,6,7,8,9
457,1.0,1.0,3,30,150,1,1.5,30,60,20
458,1.0,1.0,3,30,150,1,1.5,30,60,30
459,1.0,1.0,3,30,150,1,1.5,30,60,50
460,1.0,1.0,3,30,150,1,1.5,50,5,15
461,1.0,1.0,3,30,150,1,1.5,50,5,20
462,1.0,1.0,3,30,150,1,1.5,50,5,30
463,1.0,1.0,3,30,150,1,1.5,50,5,50
464,1.0,1.0,3,30,150,1,1.5,50,10,15
465,1.0,1.0,3,30,150,1,1.5,50,10,20
466,1.0,1.0,3,30,150,1,1.5,50,10,30
467,1.0,1.0,3,30,150,1,1.5,50,10,50
468,1.0,1.0,3,30,150,1,1.5,50,20,15
469,1.0,1.0,3,30,150,1,1.5,50,20,20
470,1.0,1.0,3,30,150,1,1.5,50,20,30
471,1.0,1.0,3,30,150,1,1.5,50,20,50
472,1.0,1.0,3,30,150,1,1.5,50,40,15
473,1.0,1.0,3,30,150,1,1.5,50,40,20
474,1.0,1.0,3,30,150,1,1.5,50,40,30
475,1.0,1.0,3,30,150,1,1.5,50,40,50
476,1.0,1.0,3,30,150,1,1.5,50,60,15
477,1.0,1.0,3,30,150,1,1.5,50,60,20
478,1.0,1.0,3,30,150,1,1.5,50,60,30
479,1.0,1.0,3,30,150,1,1.5,50,60,50
480,0.024126537377311297,-0.04951620749255825,3,30,150,2,1.0,15,5,15
481,0.02335469894048997,-0.05021710973398252,3,30,150,2,1.0,15,5,20
482,0.021144378755190096,-0.046934411151015154,3,30,150,2,1.0,15,5,30
483,0.01164382473849973,-0.047577520738343204,3,30,150,2,1.0,15,5,50
484,0.03168380834771506,-0.04951620749255825,3,30,150,2,1.0,15,10,15
485,0.02828069433898933,-0.05021710973398252,3,30,150,2,1.0,15,10,20
486,0.02359057641936091,-0.046934411151015154,3,30,150,2,1.0,15,10,30
487,0.011764039984715646,-0.047577520738343204,3,30,150,2,1.0,15,10,50
488,0.007799887419082496,-0.04638348073816767,3,30,150,2,1.0,15,20,15
489,0.005851157049741762,-0.04968189882033791,3,30,150,2,1.0,15,20,20
490,0.00287767897362734,-0.048448466376556754,3,30,150,2,1.0,15,20,30
491,0.001085972151318726,-0.04926453668415254,3,30,150,2,1.0,15,20,50
492,0.0,0.0,3,30,150,2,1.0,15,40,15
493,0.009090909090909094,-0.045469959516492686,3,30,150,2,1.0,15,40,20
494,0.0019474341607190748,-0.049615133043223514,3,30,150,2,1.0,15,40,30
495,0.00022651394010186898,-0.05043120335081919,3,30,150,2,1.0,15,40,50
496,1.0,1.0,3,30,150,2,1.0,15,60,15
497,1.0,1.0,3,30,150,2,1.0,15,60,20
498,0.0,0.0,3,30,150,2,1.0,15,60,30
499,-0.0011264865949713876,-0.05157660187993862,3,30,150,2,1.0,15,60,50
500,0.029499025268488355,-0.051015238001715923,3,30,150,2,1.0,25,5,15
501,0.02777313162523931,-0.05035820203302532,3,30,150,2,1.0,25,5,20
502,0.0236009457944919,-0.04856242663786858,3,30,150,2,1.0,25,5,30
503,0.013852270414075996,-0.05398472542751431,3,30,150,2,1.0,25,5,50
504,0.030550343476040076,-0.051015238001715923,3,30,150,2,1.0,25,10,15
505,0.02662444481329934,-0.05035820203302532,3,30,150,2,1.0,25,10,20
506,0.02228970038243977,-0.04856242663786858,3,30,150,2,1.0,25,10,30
507,0.009667040458172294,-0.05398472542751431,3,30,150,2,1.0,25,10,50
508,0.004840823091597113,-0.047192290184889685,3,30,150,2,1.0,25,20,15
509,0.0032917439457688102,-0.048970999486395383,3,30,150,2,1.0,25,20,20
510,0.0026210192016576928,-0.044934290979040226,3,30,150,2,1.0,25,20,30
511,0.0017090872079761898,-0.04307660215116027,3,30,150,2,1.0,25,20,50
512,0.0,0.0,3,30,150,2,1.0,25,40,15
513,0.0,0.0,3,30,150,2,1.0,25,40,20
514,0.0005247644181983202,-0.04975272089561389,3,30,150,2,1.0,25,40,30
515,0.00041179506389438236,-0.0474922092512442,3,30,150,2,1.0,25,40,50
516,1.0,1.0,3,30,150,2,1.0,25,60,15
517,1.0,1.0,3,30,150,2,1.0,25,60,20
518,0.0,0.0,3,30,150,2,1.0,25,60,30
519,-0.00021605498288523872,-0.048603445237057175,3,30,150,2,1.0,25,60,50
520,0.02919291140853114,-0.04816742616002567,3,30,150,2,1.0,30,5,15
521,0.0263962421857159,-0.046793799786399304,3,30,150,2,1.0,30,5,20
522,0.020027442673765772,-0.04674952071129679,3,30,150,2,1.0,30,5,30
523,0.008906990477039078,-0.04603902172239149,3,30,150,2,1.0,30,5,50
524,0.03087453482190322,-0.04816742616002567,3,30,150,2,1.0,30,10,15
525,0.027714451661820128,-0.046793799786399304,3,30,150,2,1.0,30,10,20
526,0.020634430904165668,-0.04674952071129679,3,30,150,2,1.0,30,10,30
527,0.009822674572727397,-0.04603902172239149,3,30,150,2,1.0,30,10,50
528,0.00728779018252701,-0.04807006253074708,3,30,150,2,1.0,30,20,15
529,0.002208621945464062,-0.0449604062296014,3,30,150,2,1.0,30,20,20
530,0.00044971362405071824,-0.04736326866547025,3,30,150,2,1.0,30,20,30
531,-0.0007946780289769806,-0.04603902172239149,3,30,150,2,1.0,30,20,50
532,0.0,0.0,3,30,150,2,1.0,30,40,15
533,0.0,0.0,3,30,150,2,1.0,30,40,20
534,-0.0013091946973628477,-0.04767650210870933,3,30,150,2,1.0,30,40,30
535,-0.002159814380995606,-0.046087405777014756,3,30,150,2,1.0,30,40,50
536,1.0,1.0,3,30,150,2,1.0,30,60,15
537,1.0,1.0,3,30,150,2,1.0,30,60,20
538,0.0,0.0,3,30,150,2,1.0,30,60,30
539,-0.0026232862941308333,-0.04928793500250073,3,30,150,2,1.0,30,60,50
540,0.0,0.0,3,30,150,2,1.0,50,5,15
541,0.0,0.0,3,30,150,2,1.0,50,5,20
542,0.0,0.0,3,30,150,2,1.0,50,5,30
543,0.0,0.0,3,30,150,2,1.0,50,5,50
544,0.0,0.0,3,30,150,2,1.0,50,10,15
545,0.0,0.0,3,30,150,2,1.0,50,10,20
546,0.0,0.0,3,30,150,2,1.0,50,10,30
547,0.0,0.0,3,30,150,2,1.0,50,10,50
548,0.0,0.0,3,30,150,2,1.0,50,20,15
549,0.0,0.0,3,30,150,2,1.0,50,20,20
550,0.0,0.0,3,30,150,2,1.0,50,20,30
551,0.0,0.0,3,30,150,2,1.0,50,20,50
552,0.0,0.0,3,30,150,2,1.0,50,40,15
553,0.0,0.0,3,30,150,2,1.0,50,40,20
554,0.0,0.0,3,30,150,2,1.0,50,40,30
555,0.0,0.0,3,30,150,2,1.0,50,40,50
556,1.0,1.0,3,30,150,2,1.0,50,60,15
557,1.0,1.0,3,30,150,2,1.0,50,60,20
558,0.0,0.0,3,30,150,2,1.0,50,60,30
559,0.0,0.0,3,30,150,2,1.0,50,60,50
560,0.0,0.0,3,30,150,2,1.5,15,5,15
561,0.0,0.0,3,30,150,2,1.5,15,5,20
562,0.0,0.0,3,30,150,2,1.5,15,5,30
563,0.0,0.0,3,30,150,2,1.5,15,5,50
564,0.0,0.0,3,30,150,2,1.5,15,10,15
565,0.0,0.0,3,30,150,2,1.5,15,10,20
566,0.0,0.0,3,30,150,2,1.5,15,10,30
567,0.0,0.0,3,30,150,2,1.5,15,10,50
568,0.0,0.0,3,30,150,2,1.5,15,20,15
569,0.0,0.0,3,30,150,2,1.5,15,20,20
570,0.0,0.0,3,30,150,2,1.5,15,20,30
571,0.0,0.0,3,30,150,2,1.5,15,20,50
572,1.0,1.0,3,30,150,2,1.5,15,40,15
573,1.0,1.0,3,30,150,2,1.5,15,40,20
574,1.0,1.0,3,30,150,2,1.5,15,40,30
575,1.0,1.0,3,30,150,2,1.5,15,40,50
576,1.0,1.0,3,30,150,2,1.5,15,60,15
577,1.0,1.0,3,30,150,2,1.5,15,60,20
578,1.0,1.0,3,30,150,2,1.5,15,60,30
579,1.0,1.0,3,30,150,2,1.5,15,60,50
580,0.0,0.0,3,30,150,2,1.5,25,5,15
581,0.0,0.0,3,30,150,2,1.5,25,5,20
582,0.0,0.0,3,30,150,2,1.5,25,5,30
583,0.0,0.0,3,30,150,2,1.5,25,5,50
584,0.0,0.0,3,30,150,2,1.5,25,10,15
585,0.0,0.0,3,30,150,2,1.5,25,10,20
586,0.0,0.0,3,30,150,2,1.5,25,10,30
587,0.0,0.0,3,30,150,2,1.5,25,10,50
588,0.0,0.0,3,30,150,2,1.5,25,20,15
589,0.0,0.0,3,30,150,2,1.5,25,20,20
590,0.0,0.0,3,30,150,2,1.5,25,20,30
591,0.0,0.0,3,30,150,2,1.5,25,20,50
592,1.0,1.0,3,30,150,2,1.5,25,40,15
593,1.0,1.0,3,30,150,2,1.5,25,40,20
594,1.0,1.0,3,30,150,2,1.5,25,40,30
595,1.0,1.0,3,30,150,2,1.5,25,40,50
596,1.0,1.0,3,30,150,2,1.5,25,60,15
597,1.0,1.0,3,30,150,2,1.5,25,60,20
598,1.0,1.0,3,30,150,2,1.5,25,60,30
599,1.0,1.0,3,30,150,2,1.5,25,60,50
600,0.0,0.0,3,30,150,2,1.5,30,5,15
601,0.0,0.0,3,30,150,2,1.5,30,5,20
602,0.0,0.0,3,30,150,2,1.5,30,5,30
603,0.0,0.0,3,30,150,2,1.5,30,5,50
604,0.0,0.0,3,30,150,2,1.5,30,10,15
605,0.0,0.0,3,30,150,2,1.5,30,10,20
606,0.0,0.0,3,30,150,2,1.5,30,10,30
607,0.0,0.0,3,30,150,2,1.5,30,10,50
608,0.0,0.0,3,30,150,2,1.5,30,20,15
609,0.0,0.0,3,30,150,2,1.5,30,20,20
610,0.0,0.0,3,30,150,2,1.5,30,20,30
611,0.0,0.0,3,30,150,2,1.5,30,20,50
612,1.0,1.0,3,30,150,2,1.5,30,40,15
613,1.0,1.0,3,30,150,2,1.5,30,40,20
614,1.0,1.0,3,30,150,2,1.5,30,40,30
615,1.0,1.0,3,30,150,2,1.5,30,40,50
616,1.0,1.0,3,30,150,2,1.5,30,60,15
617,1.0,1.0,3,30,150,2,1.5,30,60,20
618,1.0,1.0,3,30,150,2,1.5,30,60,30
619,1.0,1.0,3,30,150,2,1.5,30,60,50
620,1.0,1.0,3,30,150,2,1.5,50,5,15
621,1.0,1.0,3,30,150,2,1.5,50,5,20
622,1.0,1.0,3,30,150,2,1.5,50,5,30
623,1.0,1.0,3,30,150,2,1.5,50,5,50
624,1.0,1.0,3,30,150,2,1.5,50,10,15
625,1.0,1.0,3,30,150,2,1.5,50,10,20
626,1.0,1.0,3,30,150,2,1.5,50,10,30
627,1.0,1.0,3,30,150,2,1.5,50,10,50
628,1.0,1.0,3,30,150,2,1.5,50,20,15
629,1.0,1.0,3,30,150,2,1.5,50,20,20
630,1.0,1.0,3,30,150,2,1.5,50,20,30
631,1.0,1.0,3,30,150,2,1.5,50,20,50
632,1.0,1.0,3,30,150,2,1.5,50,40,15
633,1.0,1.0,3,30,150,2,1.5,50,40,20
634,1.0,1.0,3,30,150,2,1.5,50,40,30
635,1.0,1.0,3,30,150,2,1.5,50,40,50
636,1.0,1.0,3,30,150,2,1.5,50,60,15
637,1.0,1.0,3,30,150,2,1.5,50,60,20
638,1.0,1.0,3,30,150,2,1.5,50,60,30
639,1.0,1.0,3,30,150,2,1.5,50,60,50
640,0.030781157159833705,-0.050937443075966926,3,50,90,1,1.0,15,5,15
641,0.025760844191727694,-0.05004431762204775,3,50,90,1,1.0,15,5,20
642,0.019752541322773987,-0.050787141999908525,3,50,90,1,1.0,15,5,30
643,0.007924992298810885,-0.052238652766445126,3,50,90,1,1.0,15,5,50
644,0.030244780585743536,-0.050937443075966926,3,50,90,1,1.0,15,10,15
645,0.0251628514906565,-0.05004431762204775,3,50,90,1,1.0,15,10,20
646,0.019283528591083676,-0.050787141999908525,3,50,90,1,1.0,15,10,30
647,0.00593553501418187,-0.052238652766445126,3,50,90,1,1.0,15,10,50
648,-0.002692125237191645,-0.052400227286476087,3,50,90,1,1.0,15,20,15
649,0.0019499017300001475,-0.05004431762204775,3,50,90,1,1.0,15,20,20
650,-0.0004898602322404022,-0.050787141999908525,3,50,90,1,1.0,15,20,30
651,-0.0011241112297349365,-0.052238652766445126,3,50,90,1,1.0,15,20,50
652,0.0,0.0,3,50,90,1,1.0,15,40,15
653,0.009090909090909094,-0.04695318373907864,3,50,90,1,1.0,15,40,20
654,0.000607893239415791,-0.049952148758347525,3,50,90,1,1.0,15,40,30
655,-0.0010570230134023806,-0.051526963029879136,3,50,90,1,1.0,15,40,50
656,1.0,1.0,3,50,90,1,1.0,15,60,15
657,1.0,1.0,3,50,90,1,1.0,15,60,20
658,0.0,0.0,3,50,90,1,1.0,15,60,30
659,-0.00313344638593388,-0.04878704169045256,3,50,90,1,1.0,15,60,50
660,0.014902312599681,-0.04831768856063123,3,50,90,1,1.0,25,5,15
661,0.014902312599681,-0.04738010005419924,3,50,90,1,1.0,25,5,20
662,0.014902312599681,-0.051007538479565295,3,50,90,1,1.0,25,5,30
663,0.005098391031053584,-0.051007538479565295,3,50,90,1,1.0,25,5,50
664,0.014902312599681,-0.04831768856063123,3,50,90,1,1.0,25,10,15
665,0.014902312599681,-0.04738010005419924,3,50,90,1,1.0,25,10,20
666,0.014902312599681,-0.051007538479565295,3,50,90,1,1.0,25,10,30
667,0.005098391031053584,-0.051007538479565295,3,50,90,1,1.0,25,10,50
668,0.00530801435406697,-0.04831768856063123,3,50,90,1,1.0,25,20,15
669,0.00530801435406697,-0.04738010005419924,3,50,90,1,1.0,25,20,20
670,0.00530801435406697,-0.051007538479565295,3,50,90,1,1.0,25,20,30
671,0.005098391031053584,-0.051007538479565295,3,50,90,1,1.0,25,20,50
672,0.0,0.0,3,50,90,1,1.0,25,40,15
673,0.0,0.0,3,50,90,1,1.0,25,40,20
674,0.0,0.0,3,50,90,1,1.0,25,40,30
675,0.004679144385026757,-0.05226073560100797,3,50,90,1,1.0,25,40,50
676,1.0,1.0,3,50,90,1,1.0,25,60,15
677,1.0,1.0,3,50,90,1,1.0,25,60,20
678,0.0,0.0,3,50,90,1,1.0,25,60,30
679,0.004679144385026757,-0.04991115732803708,3,50,90,1,1.0,25,60,50
680,0.0,0.0,3,50,90,1,1.0,30,5,15
681,0.0,0.0,3,50,90,1,1.0,30,5,20
682,0.0,0.0,3,50,90,1,1.0,30,5,30
683,0.0,0.0,3,50,90,1,1.0,30,5,50
684,0.0,0.0,3,50,90,1,1.0,30,10,15
685,0.0,0.0,3,50,90,1,1.0,30,10,20
686,0.0,0.0,3,50,90,1,1.0,30,10,30
687,0.0,0.0,3,50,90,1,1.0,30,10,50
688,0.0,0.0,3,50,90,1,1.0,30,20,15
689,0.0,0.0,3,50,90,1,1.0,30,20,20
690,0.0,0.0,3,50,90,1,1.0,30,20,30
691,0.0,0.0,3,50,90,1,1.0,30,20,50
692,0.0,0.0,3,50,90,1,1.0,30,40,15
693,0.0,0.0,3,50,90,1,1.0,30,40,20
694,0.0,0.0,3,50,90,1,1.0,30,40,30
695,0.0,0.0,3,50,90,1,1.0,30,40,50
696,1.0,1.0,3,50,90,1,1.0,30,60,15
697,1.0,1.0,3,50,90,1,1.0,30,60,20
698,0.0,0.0,3,50,90,1,1.0,30,60,30
699,0.0,0.0,3,50,90,1,1.0,30,60,50
700,0.0,0.0,3,50,90,1,1.0,50,5,15
701,0.0,0.0,3,50,90,1,1.0,50,5,20
702,0.0,0.0,3,50,90,1,1.0,50,5,30
703,0.0,0.0,3,50,90,1,1.0,50,5,50
704,0.0,0.0,3,50,90,1,1.0,50,10,15
705,0.0,0.0,3,50,90,1,1.0,50,10,20
706,0.0,0.0,3,50,90,1,1.0,50,10,30
707,0.0,0.0,3,50,90,1,1.0,50,10,50
708,0.0,0.0,3,50,90,1,1.0,50,20,15
709,0.0,0.0,3,50,90,1,1.0,50,20,20
710,0.0,0.0,3,50,90,1,1.0,50,20,30
711,0.0,0.0,3,50,90,1,1.0,50,20,50
712,0.0,0.0,3,50,90,1,1.0,50,40,15
713,0.0,0.0,3,50,90,1,1.0,50,40,20
714,0.0,0.0,3,50,90,1,1.0,50,40,30
715,0.0,0.0,3,50,90,1,1.0,50,40,50
716,1.0,1.0,3,50,90,1,1.0,50,60,15
717,1.0,1.0,3,50,90,1,1.0,50,60,20
718,0.0,0.0,3,50,90,1,1.0,50,60,30
719,0.0,0.0,3,50,90,1,1.0,50,60,50
720,0.0,0.0,3,50,90,1,1.5,15,5,15
721,0.0,0.0,3,50,90,1,1.5,15,5,20
722,0.0,0.0,3,50,90,1,1.5,15,5,30
723,0.0,0.0,3,50,90,1,1.5,15,5,50
724,0.0,0.0,3,50,90,1,1.5,15,10,15
725,0.0,0.0,3,50,90,1,1.5,15,10,20
726,0.0,0.0,3,50,90,1,1.5,15,10,30
727,0.0,0.0,3,50,90,1,1.5,15,10,50
728,0.0,0.0,3,50,90,1,1.5,15,20,15
729,0.0,0.0,3,50,90,1,1.5,15,20,20
730,0.0,0.0,3,50,90,1,1.5,15,20,30
731,0.0,0.0,3,50,90,1,1.5,15,20,50
732,1.0,1.0,3,50,90,1,1.5,15,40,15
733,1.0,1.0,3,50,90,1,1.5,15,40,20
734,1.0,1.0,3,50,90,1,1.5,15,40,30
735,1.0,1.0,3,50,90,1,1.5,15,40,50
736,1.0,1.0,3,50,90,1,1.5,15,60,15
737,1.0,1.0,3,50,90,1,1.5,15,60,20
738,1.0,1.0,3,50,90,1,1.5,15,60,30
739,1.0,1.0,3,50,90,1,1.5,15,60,50
740,1.0,1.0,3,50,90,1,1.5,25,5,15
741,1.0,1.0,3,50,90,1,1.5,25,5,20
742,1.0,1.0,3,50,90,1,1.5,25,5,30
743,1.0,1.0,3,50,90,1,1.5,25,5,50
744,1.0,1.0,3,50,90,1,1.5,25,10,15
745,1.0,1.0,3,50,90,1,1.5,25,10,20
746,1.0,1.0,3,50,90,1,1.5,25,10,30
747,1.0,1.0,3,50,90,1,1.5,25,10,50
748,1.0,1.0,3,50,90,1,1.5,25,20,15
749,1.0,1.0,3,50,90,1,1.5,25,20,20
750,1.0,1.0,3,50,90,1,1.5,25,20,30
751,1.0,1.0,3,50,90,1,1.5,25,20,50
752,1.0,1.0,3,50,90,1,1.5,25,40,15
753,1.0,1.0,3,50,90,1,1.5,25,40,20
754,1.0,1.0,3,50,90,1,1.5,25,40,30
755,1.0,1.0,3,50,90,1,1.5,25,40,50
756,1.0,1.0,3,50,90,1,1.5,25,60,15
757,1.0,1.0,3,50,90,1,1.5,25,60,20
758,1.0,1.0,3,50,90,1,1.5,25,60,30
759,1.0,1.0,3,50,90,1,1.5,25,60,50
760,1.0,1.0,3,50,90,1,1.5,30,5,15
761,1.0,1.0,3,50,90,1,1.5,30,5,20
762,1.0,1.0,3,50,90,1,1.5,30,5,30
763,1.0,1.0,3,50,90,1,1.5,30,5,50
764,1.0,1.0,3,50,90,1,1.5,30,10,15
765,1.0,1.0,3,50,90,1,1.5,30,10,20
766,1.0,1.0,3,50,90,1,1.5,30,10,30
767,1.0,1.0,3,50,90,1,1.5,30,10,50
768,1.0,1.0,3,50,90,1,1.5,30,20,15
769,1.0,1.0,3,50,90,1,1.5,30,20,20
770,1.0,1.0,3,50,90,1,1.5,30,20,30
771,1.0,1.0,3,50,90,1,1.5,30,20,50
772,1.0,1.0,3,50,90,1,1.5,30,40,15
773,1.0,1.0,3,50,90,1,1.5,30,40,20
774,1.0,1.0,3,50,90,1,1.5,30,40,30
775,1.0,1.0,3,50,90,1,1.5,30,40,50
776,1.0,1.0,3,50,90,1,1.5,30,60,15
777,1.0,1.0,3,50,90,1,1.5,30,60,20
778,1.0,1.0,3,50,90,1,1.5,30,60,30
779,1.0,1.0,3,50,90,1,1.5,30,60,50
780,1.0,1.0,3,50,90,1,1.5,50,5,15
781,1.0,1.0,3,50,90,1,1.5,50,5,20
782,1.0,1.0,3,50,90,1,1.5,50,5,30
783,1.0,1.0,3,50,90,1,1.5,50,5,50
784,1.0,1.0,3,50,90,1,1.5,50,10,15
785,1.0,1.0,3,50,90,1,1.5,50,10,20
786,1.0,1.0,3,50,90,1,1.5,50,10,30
787,1.0,1.0,3,50,90,1,1.5,50,10,50
788,1.0,1.0,3,50,90,1,1.5,50,20,15
789,1.0,1.0,3,50,90,1,1.5,50,20,20
790,1.0,1.0,3,50,90,1,1.5,50,20,30
791,1.0,1.0,3,50,90,1,1.5,50,20,50
792,1.0,1.0,3,50,90,1,1.5,50,40,15
793,1.0,1.0,3,50,90,1,1.5,50,40,20
794,1.0,1.0,3,50,90,1,1.5,50,40,30
795,1.0,1.0,3,50,90,1,1.5,50,40,50
796,1.0,1.0,3,50,90,1,1.5,50,60,15
797,1.0,1.0,3,50,90,1,1.5,50,60,20
798,1.0,1.0,3,50,90,1,1.5,50,60,30
799,1.0,1.0,3,50,90,1,1.5,50,60,50
800,0.025484079151676442,-0.0416709196600501,3,50,90,2,1.0,15,5,15
801,0.022405489798013878,-0.03910743041177822,3,50,90,2,1.0,15,5,20
802,0.020695497572998045,-0.038269922619087016,3,50,90,2,1.0,15,5,30
803,0.013675096852642288,-inf,3,50,90,2,1.0,15,5,50
804,0.0287572159003866,-inf,3,50,90,2,1.0,15,10,15
805,0.02662263250804603,-inf,3,50,90,2,1.0,15,10,20
806,0.022613168287071383,-inf,3,50,90,2,1.0,15,10,30
807,0.012173146793788558,-inf,3,50,90,2,1.0,15,10,50
808,0.007461827583331304,-0.052739210065297026,3,50,90,2,1.0,15,20,15
809,0.006020727768396961,-0.0483308524654501,3,50,90,2,1.0,15,20,20
810,0.0037242785549947977,-0.046823338438605755,3,50,90,2,1.0,15,20,30
811,0.0017377625985504075,-0.0460868408935976,3,50,90,2,1.0,15,20,50
812,0.0,0.0,3,50,90,2,1.0,15,40,15
813,0.009090909090909094,-0.04896429021949378,3,50,90,2,1.0,15,40,20
814,0.0023050240051674664,-0.04707989768593834,3,50,90,2,1.0,15,40,30
815,0.0002477380020567965,-0.04615927575467815,3,50,90,2,1.0,15,40,50
816,1.0,1.0,3,50,90,2,1.0,15,60,15
817,1.0,1.0,3,50,90,2,1.0,15,60,20
818,0.0,0.0,3,50,90,2,1.0,15,60,30
819,-0.0023778300578014555,-0.051031939570570506,3,50,90,2,1.0,15,60,50
820,0.02961894486662292,-0.0447098608664428,3,50,90,2,1.0,25,5,15
821,0.02631799935721507,-0.04446011061669253,3,50,90,2,1.0,25,5,20
822,0.02107106982574458,-0.04201659307930328,3,50,90,2,1.0,25,5,30
823,0.010337272676342324,-0.04245102103666709,3,50,90,2,1.0,25,5,50
824,0.03051656268568037,-0.0447098608664428,3,50,90,2,1.0,25,10,15
825,0.02797535389447159,-0.04446011061669253,3,50,90,2,1.0,25,10,20
826,0.020664199848708265,-0.04201659307930328,3,50,90,2,1.0,25,10,30
827,0.008510069875221848,-0.04245102103666709,3,50,90,2,1.0,25,10,50
828,0.006270131657128586,-0.04826889936462164,3,50,90,2,1.0,25,20,15
829,0.0014746147099088946,-0.0479775240732464,3,50,90,2,1.0,25,20,20
830,0.0010405478793377165,-0.045489072453538726,3,50,90,2,1.0,25,20,30
831,0.0006940660592023584,-0.04599590507046314,3,50,90,2,1.0,25,20,50
832,0.0,0.0,3,50,90,2,1.0,25,40,15
833,0.0,0.0,3,50,90,2,1.0,25,40,20
834,0.002308904061063044,-0.0448560380829629,3,50,90,2,1.0,25,40,30
835,0.0009686757782442212,-0.045464237223272086,3,50,90,2,1.0,25,40,50
836,1.0,1.0,3,50,90,2,1.0,25,60,15
837,1.0,1.0,3,50,90,2,1.0,25,60,20
838,0.0,0.0,3,50,90,2,1.0,25,60,30
839,-0.0008963445794236691,-0.049486179125978524,3,50,90,2,1.0,25,60,50
840,0.02803233952427503,-0.05022845820480892,3,50,90,2,1.0,30,5,15
841,0.024793949958423656,-0.05022845820480892,3,50,90,2,1.0,30,5,20
842,0.020140843898215965,-0.050561230713084604,3,50,90,2,1.0,30,5,30
843,0.007451276969668852,-0.04936242951428338,3,50,90,2,1.0,30,5,50
844,0.03087588851477746,-0.05022845820480892,3,50,90,2,1.0,30,10,15
845,0.02750206935148458,-0.05022845820480892,3,50,90,2,1.0,30,10,20
846,0.022848620588020285,-0.050561230713084604,3,50,90,2,1.0,30,10,30
847,0.008708491032030308,-0.04936242951428338,3,50,90,2,1.0,30,10,50
848,0.001025883838383812,-0.04593890409107804,3,50,90,2,1.0,30,20,15
849,0.0031823074586233013,-0.04593890409107804,3,50,90,2,1.0,30,20,20
850,0.004098030815566089,-0.050271787917774535,3,50,90,2,1.0,30,20,30
851,0.001657819349008438,-0.04887318651917305,3,50,90,2,1.0,30,20,50
852,0.0,0.0,3,50,90,2,1.0,30,40,15
853,0.0,0.0,3,50,90,2,1.0,30,40,20
854,0.0046848871331153785,-0.04110507079085812,3,50,90,2,1.0,30,40,30
855,0.0009449904455437474,-0.048457167353153974,3,50,90,2,1.0,30,40,50
856,1.0,1.0,3,50,90,2,1.0,30,60,15
857,1.0,1.0,3,50,90,2,1.0,30,60,20
858,0.0,0.0,3,50,90,2,1.0,30,60,30
859,-0.0002554245091557772,-0.04856390970680269,3,50,90,2,1.0,30,60,50
860,0.0,0.0,3,50,90,2,1.0,50,5,15
861,0.0,0.0,3,50,90,2,1.0,50,5,20
862,0.0,0.0,3,50,90,2,1.0,50,5,30
863,0.0,0.0,3,50,90,2,1.0,50,5,50
864,0.0,0.0,3,50,90,2,1.0,50,10,15
865,0.0,0.0,3,50,90,2,1.0,50,10,20
866,0.0,0.0,3,50,90,2,1.0,50,10,30
867,0.0,0.0,3,50,90,2,1.0,50,10,50
868,0.0,0.0,3,50,90,2,1.0,50,20,15
869,0.0,0.0,3,50,90,2,1.0,50,20,20
870,0.0,0.0,3,50,90,2,1.0,50,20,30
871,0.0,0.0,3,50,90,2,1.0,50,20,50
872,0.0,0.0,3,50,90,2,1.0,50,40,15
873,0.0,0.0,3,50,90,2,1.0,50,40,20
874,0.0,0.0,3,50,90,2,1.0,50,40,30
875,0.0,0.0,3,50,90,2,1.0,50,40,50
876,1.0,1.0,3,50,90,2,1.0,50,60,15
877,1.0,1.0,3,50,90,2,1.0,50,60,20
878,0.0,0.0,3,50,90,2,1.0,50,60,30
879,0.0,0.0,3,50,90,2,1.0,50,60,50
880,0.0,0.0,3,50,90,2,1.5,15,5,15
881,0.0,0.0,3,50,90,2,1.5,15,5,20
882,0.0,0.0,3,50,90,2,1.5,15,5,30
883,0.0,0.0,3,50,90,2,1.5,15,5,50
884,0.0,0.0,3,50,90,2,1.5,15,10,15
885,0.0,0.0,3,50,90,2,1.5,15,10,20
886,0.0,0.0,3,50,90,2,1.5,15,10,30
887,0.0,0.0,3,50,90,2,1.5,15,10,50
888,0.0,0.0,3,50,90,2,1.5,15,20,15
889,0.0,0.0,3,50,90,2,1.5,15,20,20
890,0.0,0.0,3,50,90,2,1.5,15,20,30
891,0.0,0.0,3,50,90,2,1.5,15,20,50
892,1.0,1.0,3,50,90,2,1.5,15,40,15
893,1.0,1.0,3,50,90,2,1.5,15,40,20
894,0.0,0.0,3,50,90,2,1.5,15,40,30
895,0.0,0.0,3,50,90,2,1.5,15,40,50
896,1.0,1.0,3,50,90,2,1.5,15,60,15
897,1.0,1.0,3,50,90,2,1.5,15,60,20
898,1.0,1.0,3,50,90,2,1.5,15,60,30
899,0.0,0.0,3,50,90,2,1.5,15,60,50
900,0.0,0.0,3,50,90,2,1.5,25,5,15
901,0.0,0.0,3,50,90,2,1.5,25,5,20
902,0.0,0.0,3,50,90,2,1.5,25,5,30
903,0.0,0.0,3,50,90,2,1.5,25,5,50
904,0.0,0.0,3,50,90,2,1.5,25,10,15
905,0.0,0.0,3,50,90,2,1.5,25,10,20
906,0.0,0.0,3,50,90,2,1.5,25,10,30
907,0.0,0.0,3,50,90,2,1.5,25,10,50
